image-0020-3.tiff,35.86,0.982
image-0700-1.tiff,35.95,0.982
image-0800-1.tiff,36.73,0.984
image-0900-1.tiff,37.35,0.985
image-1000-1.tiff,37.76,0.987
image-1100-1.tiff,37.14,0.987
image-1200-1.tiff,33.97,0.982
image-1300-1.tiff,30.28,0.970
image-1400-1.tiff,28.43,0.960
image-1500-1.tiff,27.54,0.944
image-1600-1.tiff,26.93,0.927
mmexport1698924350638.jpg,17.74,0.958
