1,829.7850194549957,0.03498840527302225,0.0021414299476243204,0.08498879859221607,0.0019160937799193069
10,806.9869715550026,0.03402711129849058,0.0019280848970935612,0.996156512588849,0.001913312501594433
2,854.4420358360026,0.03602808381835059,0.0021583171470005128,0.18141300230882162,0.0018128406638284675
3,813.9182550020007,0.034319373208045234,0.0020412672692736605,0.3030031214253655,0.0020322485309784005
4,801.5689314870014,0.0337986562441812,0.001956717980284926,0.39252835009052817,0.0019008924279169115
5,802.8909709980001,0.033854400868527576,0.0019304869109959674,0.490964138249874,0.0018488401134283683
6,814.7690375520056,0.03435524698735055,0.0019816862442915543,0.5902675943826977,0.0018869665251867174
7,913.3560355660007,0.038512229531371255,0.0024539976401981834,0.6781535469631462,0.0019767301299070117
8,820.2926298059988,0.03458815271571929,0.0020945721105851134,0.8048526094301761,0.002071024292297219
9,798.3234586419991,0.033661808848119375,0.0019406504845310855,0.905729730194974,0.0019078206764240324
