2.jpg,10.30,0.365
test_1.bmp,10.17,0.347
test_10.bmp,10.22,0.359
test_2.bmp,10.19,0.350
test_3.bmp,10.19,0.349
test_4.bmp,10.18,0.347
test_5.bmp,10.18,0.346
test_6.bmp,10.18,0.347
test_7.bmp,10.19,0.349
test_8.bmp,10.19,0.351
test_9.bmp,10.17,0.347
