0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962999328158186,0.5953048303883619,0.649529909853962,0.6764286324813455,0.6916340734303007,0.7009313430926059,0.7099687185121462,0.7164300269038675,0.7089220359150793,0.7019649022437224,0.7144622903356636,0.707561622388544,0.7042433282130902,0.7035999211557146,0.6953722276877696,0.6894088816695506,0.6829996711229919,0.6999513723060715,0.7007973701123585,0.6967549689784154,0.6897295672589554,0.6731347688450984,0.6697862245382024,0.6710486070405806,0.6909027365514723,0.6968122540976929,0.706232992269716,0.7056242058311306,0.6992771337334575,0.7163320696945062,0.7185961363686313,0.727251955450322,0.7231266955384039,0.7187743301525321,0.7117569742513689,0.6994055798971218,0.6886155392357497,0.6997091291194331,0.701481643989243,0.7057252637912758,0.7085108895672861,0.7081867403939146,0.7086839408629358,0.7153064420124893,0.7198695763826735,0.7292381846082379,0.7247418851978463,0.7103131824222931,0.7095492001354703,0.7140236958426648,0.7138389842216589,0.7147243844243688,0.7058047292252597,0.6978633407386878,0.6878514936731719,0.691677663845715,0.6870378490076638,0.6900098257940953,0.6823565177396641,0.683681227983111,0.698505686215484,0.689994081906694,0.6964488820061666,0.7089602513178107,0.71240369772172,0.7172915914263606,0.7273214158291874,0.7392499314595787,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085470520715742,0.6359879680195437,0.6731002947769684,0.6878200407695677,0.6988752162074723,0.7056244762079116,0.7164261888842368,0.7191230503242149,0.7095728849072696,0.7099398169518749,0.7142193677049149,0.710200356042864,0.7072447160170089,0.7095425726039889,0.7043385235986489,0.6947789217240805,0.689763038299619,0.6976733663171348,0.7011510087424235,0.6895335659897787,0.6896050703829086,0.6813432680180286,0.6867530457605658,0.6893058750556672,0.6960326452945196,0.6959661888800555,0.7024086216819073,0.7012464201579695,0.6992512744756386,0.710490613224803,0.7113879349130879,0.7179057827336878,0.7121066320799443,0.7122370590736569,0.7061896070747223,0.6979064763159711,0.6924516398805107,0.7042572047923348,0.7060468059317795,0.7071416986869447,0.70597609193659,0.7038190275347437,0.7120476661416071,0.7161261081633227,0.7192990898527611,0.7262357798467467,0.7209650136702926,0.7105346299002966,0.7080405370683646,0.7124915040683878,0.7119533032051676,0.709885881659161,0.7014714999858328,0.6950723234794006,0.687703971652394,0.6849705952720059,0.6835469111130205,0.6904011414006217,0.6805966905109015,0.6786721532930621,0.6760264173723677,0.6725511819171479,0.6838394586396813,0.6924186741597238,0.6969311040007107,0.7101050423267932,0.7213463478165886,0.7318742594695825,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276071290454976,0.65166085479809,0.6788452200048732,0.686648566731499,0.6932770269041273,0.704816238859245,0.7176846818499896,0.7126693246690536,0.7037072514119879,0.7074885273373247,0.7067969712841378,0.7088586373059438,0.7045132665784424,0.7027901753882638,0.7026724551678686,0.6964014715472086,0.6939015017062591,0.6980329966700848,0.7000051333061783,0.6937925035477231,0.6904935610067217,0.6877123236501398,0.6903277136590321,0.6927726446978374,0.6989656782645879,0.695483757627165,0.702858032438299,0.7019752752902415,0.6960829190264425,0.6985207439770615,0.7011114392086932,0.7049307362805425,0.7021637136348011,0.7034054458600635,0.7012562919727255,0.6953750331791909,0.695190580781265,0.7047327244023308,0.7078010743180908,0.7053963763879889,0.7017650948628721,0.7045823906683223,0.7154840839434587,0.7202130998207582,0.7212802458146764,0.7285547991846497,0.7247480463478709,0.7130081710888463,0.7158864830882846,0.7155343207488379,0.7137816746068016,0.7093375885441544,0.704826254993326,0.698836323275986,0.69258500773493,0.6902821497572474,0.6897166301210174,0.690832872018275,0.6834629347388145,0.6783918360286275,0.680456630968703,0.6772656397870366,0.686682065844538,0.6931979953438996,0.6938401176278444,0.7053185338928486,0.7147293698460775,0.7221885035532962,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322563323694176,0.659852197007244,0.6844680494927082,0.6915527187181478,0.6899553301240348,0.6963850507280865,0.711153371437597,0.7056659416450373,0.7050584892731464,0.7004468819251282,0.6993732078046668,0.6988774463754243,0.7000278691048446,0.6945012736963742,0.6954560148536212,0.6953622302446582,0.6938375653806954,0.6997378004090447,0.6964236017825742,0.6940134366927414,0.6917526934010609,0.6889447059576876,0.6916047883119564,0.6987579139750678,0.7001554474274132,0.6986570528222329,0.7030855112408158,0.6999985015849383,0.7004358072050332,0.6947594808496294,0.7008022020863404,0.6994434178484866,0.7000117674354028,0.7002966015472416,0.6989595553763979,0.6990988361960343,0.6987176407723658,0.7053613335906879,0.7057750035913328,0.7043589480624527,0.7042686777577002,0.7118074348456539,0.7131648246518946,0.7162092032353774,0.7189546633776293,0.7258288819136137,0.7256404390004014,0.7153009889928683,0.7163833097823586,0.7138396320445713,0.7158124115540213,0.7096184040614092,0.7102242657980223,0.7003373750491659,0.692630948668847,0.6887414574719495,0.6910735974388595,0.6874783987948142,0.6853552571777023,0.6781586689845668,0.6799924400572308,0.6824673130301798,0.689765325167335,0.6944870217919401,0.7008548877582965,0.7006783617826892,0.7098370838064438,0.7241534585655797,0.0,0.0,0.0,0.0,0.0,0.0
