0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034766590310538185,-0.042301251579773845,-0.019090822582721163,0.0059854184103213795,0.020282632996724396,0.021120629649006236,0.025291452212201308,0.03420820043862804,0.03716826407350468,0.039166857163878334,0.04593182712050862,0.04825814269924124,0.04515719314349229,0.04864346722336974,0.03628514239011314,0.03895874974475413,0.04044805019990553,0.03846431831714558,0.030145696411885727,0.029698197640607868,0.018963261031896907,0.0007121079632998356,-0.0028483457221948004,-0.010822746384436862,-0.009307201993223449,-0.012311876889514106,-0.011344070573753447,-0.01742876240812849,-0.016290378417952077,-0.014420520785613261,-0.014469654940817683,-0.0029923535504417288,0.00469558607032795,-0.00043872429857953543,-0.0026985339831656656,-0.006443921549797342,-0.017338264603005252,-0.015390720174807694,-0.017420661163505265,-0.01574450526019981,-0.017377991311067577,-0.015975707456462523,-0.013232840909413384,-0.0105762977361809,-0.009878918427420388,-0.015778548569320257,-0.010693927430151642,-0.010320312578674289,-0.00954757927067181,-0.004955372172899269,-0.0014874435127752526,-0.004040967021286977,-0.005766592174148163,-0.005825183939086944,-0.007784369169518518,-0.0064927838320285695,-0.002942301863610891,-0.005217070670655846,-0.005648068173103621,-0.0004168953937959692,0.0017508329960948523,0.0015705304862658452,-0.005023074858588657,-0.0028280786239365226,0.0010305215433250084,-0.004211478960471073,-0.008594202908636535,-0.006625351335971622,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014088282233669645,-0.022027155027144977,0.0030360279716193797,0.015529003415538976,0.022837630734766474,0.02496198095214824,0.023849031452271692,0.026628687779902398,0.0325022230799109,0.02878009007470213,0.032967253237230744,0.0341739136716886,0.03209054340912464,0.03615170670219425,0.03141102880795647,0.026605558743918203,0.028866879314271766,0.03044389484315412,0.020796167613135227,0.01858931592611057,0.01532764085306978,0.003115599233164138,-0.0034435594432253996,-0.009505053528211264,-0.006687159752125056,-0.009549832540314407,-0.0099129014324069,-0.013178162839254244,-0.013313209382187045,-0.015778858285999862,-0.015197676539536246,-0.00756567278418049,-0.006470738844333021,-0.004955930825127108,-0.007752185474437044,-0.00859047626945524,-0.013624457077741115,-0.012511062904121647,-0.013218778315833965,-0.011967510422381046,-0.013983474805249802,-0.013744843958304302,-0.010708911443379857,-0.009407847304075024,-0.006605166088875356,-0.01016254945662065,-0.008838043672167353,-0.007284132924149239,-0.008399119382646775,-0.005062361634056981,-0.002553985171656767,-0.0051241711984132965,-0.009267449549092956,-0.007959938514460928,-0.008021993203717595,-0.00487470219500265,0.0006238048949578183,-0.0017148536047349278,-0.00313097645563135,-0.0017770808275326987,-0.003628936789506577,-0.0022402344502239586,-0.0033276003885836895,-0.0021593567060976394,0.0001039735186506193,-0.0025101138525580385,-0.005099193353256947,-0.009197718105416683,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006665303495792776,-0.007378091448048918,0.008850738095799691,0.01608185140482274,0.019335205820781555,0.02123838280506711,0.023408120887734484,0.020437962113509203,0.02735605567512645,0.023755426001039893,0.025273058268960254,0.025270468595120214,0.02192360253734221,0.022851595315736415,0.025592882050119205,0.01882212447740632,0.017571184048785438,0.018904044689180152,0.015999940323505615,0.01352956392381708,0.01236924688348678,0.0030075462268072603,-0.00013918866478483064,-0.007330678585631083,-0.0026082631487966985,-0.006316611434275836,-0.006692036213410786,-0.009775577260266925,-0.0119935770300509,-0.014407624059586153,-0.014247484910449956,-0.00908167603397809,-0.008002758281795305,-0.008960570435971132,-0.010420958427309097,-0.010166207511085773,-0.012407054074494698,-0.012193449329731782,-0.009626498825325736,-0.00979152419307,-0.013695975971140624,-0.01300042386273193,-0.008007894337358256,-0.005103637444191623,-0.005739569803142716,-0.0045453865019231005,-0.003658446600806122,-0.005307723067346957,-0.00603191184247313,-0.003909636462145326,-0.00253507443433642,-0.005521384640125689,-0.005542418244745152,-0.004008351662922171,-0.0011233228077804935,-0.0009217159106206207,0.001152829403330939,-0.00017458632674008452,0.0022687882367202128,5.2361739464695675e-05,-0.001585519854100708,-0.0006285748449297761,0.00013145780377022315,0.0016420105737883761,0.0009986530202496422,-0.0014294889280700646,-0.003851043530780138,-0.005990174342452548,0.0,0.0,0.0,0.0,0.0,0.0
