0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8305338081794942,-0.8301758906141513,-0.8252373713329374,-0.8223757811373499,-0.8241503139466486,-0.8186894363440965,-0.8121834304420795,-0.814426369320908,-0.8095560111390997,-0.8057605377487735,-0.8069862444614667,-0.7990324201308844,-0.7962713149877724,-0.7921245080487064,-0.7906018080726622,-0.791483679160423,-0.7886924729177568,-0.786440943704054,-0.7870313215700365,-0.7901178127191174,-0.7937672072804007,-0.7908358081956142,-0.7931916239776222,-0.7958802758305282,-0.7947651364066106,-0.7968307632455863,-0.8009940025860628,-0.802751343549403,-0.7958943088272588,-0.8001031926248546,-0.8078760290756096,-0.809564842549934,-0.807816884361857,-0.8035132518241198,-0.8023445693074147,-0.7999114119632792,-0.7993392631432429,-0.8078749433307468,-0.8110040108181176,-0.8093900143381951,-0.8050702125265524,-0.8068965445049323,-0.808066396284652,-0.8014570642785884,-0.8046231774111092,-0.8031080854888994,-0.7992710371750076,-0.8010782146004964,-0.801179516293426,-0.7959690019103303,-0.7995705029436484,-0.7990755879868499,-0.796481178844355,-0.798718240062077,-0.7972913618442838,-0.799342567939199,-0.8010087282780018,-0.8009205177067746,-0.8004105319589221,-0.8000927203112699,-0.7960030019122573,-0.7968085757199729,-0.7985434044481151,-0.8006597518317051,-0.7976234700600231,-0.7956676450118164,-0.787851870240834,-0.774315386775805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8273370231101839,-0.8304060515859037,-0.8286277987869518,-0.8255969702037336,-0.8242850123388027,-0.8188157351932291,-0.8141037981271847,-0.8139551407145378,-0.8131831006898099,-0.8126424832721418,-0.8081869362192458,-0.8017510589480187,-0.8006817344349352,-0.7972504782531238,-0.7971035737356745,-0.798867540602281,-0.7956951717034817,-0.7925800772487744,-0.7932801278358063,-0.7926454770472556,-0.7933707741082374,-0.7947404793073564,-0.7971151147031108,-0.7999489417331233,-0.7996975207279555,-0.801009260381826,-0.8027280549205785,-0.8038045558039713,-0.8016708429952545,-0.8034008066351622,-0.8068935698163803,-0.8083577510181211,-0.8085387954291683,-0.8061796422473781,-0.8039172873795452,-0.803995056578276,-0.8031278709479011,-0.8044368978243427,-0.8092325561447553,-0.8104995731102146,-0.8055421407384887,-0.8073835530343502,-0.8074308707708342,-0.8012773300135945,-0.8017986993309808,-0.8000931386851955,-0.7977069871342486,-0.7992828564232448,-0.8005426288389563,-0.798372941093121,-0.7999774094932928,-0.8009695538149649,-0.8011799838725986,-0.8016985255222397,-0.8004393819015841,-0.8023230571154464,-0.8024252132781063,-0.8020670325922472,-0.800948213397784,-0.8004676382298812,-0.7999643544548307,-0.8006036936885876,-0.79912870002016,-0.7967609673033362,-0.7950201867326379,-0.7931014049231285,-0.7906148877320445,-0.7929992649397208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
