1,1381.0521293940083,0.05823292837721404,0.006182086104031931,0.08627449312152183,0.005993696564960819
10,1375.3014588900146,0.057990447752151064,0.00614297499064773,0.9970014619609491,0.00613398376029084
2,1423.8742135670107,0.06003854838788205,0.0064827578247534995,0.17936499510655254,0.006056954397800997
3,1378.2465547530057,0.05811462956455582,0.00612022056602587,0.3027160022914067,0.0061128438975788235
4,1393.4525244959993,0.05875579880654408,0.006286043312877341,0.3905979138101711,0.006197644088155541
5,1399.944658104993,0.05902954368801624,0.006350527297125512,0.4910526062586835,0.00627047144236742
6,1408.4369508229875,0.05938762653158153,0.006382975726784189,0.5917089547380244,0.006314234295250354
7,1439.4679067970026,0.060696066233639843,0.006671413990211613,0.6813748791090003,0.006324518862004358
8,1412.3235718380054,0.05955150834196346,0.006409520458270774,0.8095562517959236,0.006318198509870809
9,1395.3019745740041,0.05883378202791382,0.006253033209791631,0.9067148499766388,0.006207943999584464
