test_1.bmp,12.53,0.724
test_10.bmp,12.52,0.723
test_2.bmp,12.54,0.725
test_3.bmp,12.54,0.725
test_4.bmp,12.54,0.725
test_5.bmp,12.56,0.726
test_6.bmp,12.57,0.726
test_7.bmp,12.57,0.726
test_8.bmp,12.55,0.725
test_9.bmp,12.54,0.724
