0.bmp,9.253330846708309,8.671416705848918,20.0568
1.bmp,9.45172048262048,8.820351352475722,19.418666666666667
10.bmp,9.436462543999824,10.06501024136568,8.804
2.bmp,9.456984456155752,9.034621593414977,19.704666666666668
3.bmp,9.484470555810173,9.090452978287125,19.737866666666665
4.bmp,9.612247123237342,9.360082554976076,17.307466666666667
5.bmp,9.705120475442351,9.461098939272594,16.345666666666666
6.bmp,9.83410103089312,9.642707607388537,14.963066666666666
7.bmp,9.90400899642016,9.832047467362264,13.649466666666667
8.bmp,9.890745265593797,9.992957073256925,11.920533333333333
9.bmp,9.734063458833667,10.088656246105481,10.4008
