0.bmp,10.09451028080372,8.31739317555601,29.9394
1.bmp,10.138914622678309,8.397345002625965,29.967266666666667
10.bmp,9.817028363228326,8.966070993826373,21.9416
2.bmp,10.137715345960272,8.867034352496123,27.996733333333335
3.bmp,10.13786160090048,9.118838366240336,26.0374
4.bmp,10.08725495801147,9.151991374280252,25.4558
5.bmp,10.096899970038285,8.969858052589581,26.3616
6.bmp,10.074387020586707,8.553823967167357,27.446
7.bmp,10.073806151788817,8.507309718713165,27.216733333333334
8.bmp,9.951395463069785,8.676819905096684,24.967333333333332
9.bmp,9.93800645336035,8.861662630958813,24.176933333333334
