1.tiff,10.021998703800394,9.253501995705541,19.589866666666666
image-0020-3.tiff,10.079398480244512,9.449859582589776,13.445933333333333
image-0700-1.tiff,10.174460404373095,9.450803083215543,13.781133333333333
image-0800-1.tiff,10.114955422953061,9.55569174637274,14.223
image-0900-1.tiff,10.056290326647332,9.62929205556001,14.158533333333333
image-1000-1.tiff,10.09398213671759,9.673142250365027,13.9784
image-1100-1.tiff,10.155507628782791,9.569182716164619,15.573666666666666
image-1200-1.tiff,10.11829726840201,9.106981162943447,18.699133333333332
image-1300-1.tiff,10.082947778472416,8.68233958151498,22.740866666666665
image-1400-1.tiff,10.015635141759265,8.49966485609196,23.576933333333333
image-1500-1.tiff,10.016545859928486,8.710280425274,22.4416
image-1600-1.tiff,10.002621413189473,9.049416128346136,18.830333333333332
mmexport1698924350638.jpg,3.9103733558944884,4.53370654068594,2.9162
