0.bmp,9.172779807980579,9.191208032404576,12.262066666666666
1.bmp,9.16476284155114,9.230495862143785,11.758
10.bmp,8.513435466928525,9.920628030568759,5.1528
2.bmp,9.206122092325323,9.330102212942494,12.001133333333334
3.bmp,9.26120608457871,9.40294963729036,11.634266666666667
4.bmp,9.391621491285848,9.656072519187555,10.082733333333334
5.bmp,9.517155241221271,9.820578237914868,9.527333333333333
6.bmp,9.546000499982506,9.853890371969792,8.8024
7.bmp,9.654147980730444,10.028300419029133,7.996733333333333
8.bmp,9.469416315428278,10.098627866258827,7.0392
9.bmp,9.18851979985249,10.038022954769886,6.221333333333333
