0.bmp,10.146569618521927,8.46090109624868,27.897266666666667
1.bmp,10.172152501761365,8.534748602700715,28.120533333333334
10.bmp,9.858330586473823,9.496912943294051,16.285666666666668
2.bmp,10.1303725585755,8.896169183029775,26.682333333333332
3.bmp,10.089043413208731,9.086893673039896,25.2964
4.bmp,10.159087089977781,9.215865961962209,24.254733333333334
5.bmp,10.189037067633189,9.164566198877377,23.8828
6.bmp,10.090626840871002,8.968993067749205,23.6042
7.bmp,10.133792562265079,9.006157793071175,22.587466666666668
8.bmp,10.038519639658132,9.256082150735809,20.050266666666666
9.bmp,9.98983105168648,9.368401808772393,18.7698
