1.tiff,10.021998703800394,9.253501995705541,19.589866666666666
image-0020-3.tiff,10.132941756354757,8.342684377167666,28.8716
image-0700-1.tiff,10.102602553474645,8.44509892536003,29.120266666666666
image-0800-1.tiff,10.179503256910472,8.829445926227217,27.615866666666665
image-0900-1.tiff,10.149566841197922,9.01880072244256,26.1474
image-1000-1.tiff,10.137516759347422,9.149522351082021,25.132866666666665
image-1100-1.tiff,10.123830373065077,9.092959950166321,24.779333333333334
image-1200-1.tiff,10.065259695361927,8.864110420299502,24.4666
image-1300-1.tiff,10.069236171348225,8.948459935187548,23.443533333333335
image-1400-1.tiff,10.070194012027109,9.195854001201779,20.87686666666667
image-1500-1.tiff,10.021998703800394,9.253501995705541,19.589866666666666
image-1600-1.tiff,9.859988927731989,9.384072665349716,17.0706
mmexport1698924350638.jpg,3.8992977312902957,4.500549844549827,2.8382
