0.bmp,10.121655663700844,9.7660076142427,16.551333333333332
1.bmp,10.08801488179138,9.727038486177422,16.519333333333332
10.bmp,7.007101472003056,7.071706303101568,11.1748
2.bmp,10.13292460641077,9.756464435918248,16.885133333333332
3.bmp,10.1153145841294,9.872755515010148,17.098266666666667
4.bmp,10.093580479199087,9.857582801243446,15.662133333333333
5.bmp,10.085885649106357,9.943583428029939,15.281866666666666
6.bmp,10.029505538843441,9.885676297737447,14.579333333333333
7.bmp,9.757147828271064,9.68133704174837,13.227133333333333
8.bmp,9.171057161064176,9.41407284897268,11.0272
9.bmp,8.293131868663894,8.59154787705539,8.254533333333333
